Name = NACA 0018
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-9.0	-1.069	0.02272	0.019	0.489	0.032	0.993	0.906	-47.046	0.269	0.268
-8.0	-0.964	0.02075	0.017	0.452	0.038	0.993	0.929	-46.457	0.268	0.268
-7.0	-0.853	0.01911	0.015	0.413	0.047	0.993	0.946	-44.619	0.268	0.267
-6.0	-0.737	0.01780	0.013	0.378	0.058	0.992	0.959	-41.405	0.268	0.267
-5.0	-0.618	0.01659	0.011	0.348	0.073	0.992	0.967	-37.250	0.268	0.267
-4.0	-0.497	0.01571	0.009	0.311	0.092	0.991	0.975	-31.627	0.267	0.267
-3.0	-0.374	0.01497	0.006	0.280	0.113	0.991	0.979	-24.978	0.267	0.267
-2.0	-0.250	0.01086	0.004	0.253	0.137	0.990	0.982	-23.007	0.267	0.267
-1.0	-0.125	0.01079	0.002	0.220	0.167	0.990	0.985	-11.597	0.267	0.267
0.0	-0.000	0.00992	-0.000	0.191	0.191	0.988	0.988	-0.000	0.267	0.250
1.0	0.125	0.01079	-0.002	0.167	0.220	0.985	0.990	11.597	0.267	0.267
2.0	0.250	0.01086	-0.004	0.137	0.253	0.982	0.990	23.007	0.267	0.267
3.0	0.374	0.01497	-0.006	0.113	0.280	0.979	0.991	24.978	0.267	0.267
4.0	0.497	0.01571	-0.009	0.092	0.311	0.975	0.991	31.627	0.267	0.267
5.0	0.618	0.01659	-0.011	0.073	0.348	0.967	0.992	37.250	0.268	0.267
6.0	0.737	0.01780	-0.013	0.058	0.378	0.959	0.992	41.405	0.268	0.267
7.0	0.853	0.01911	-0.015	0.047	0.413	0.946	0.993	44.619	0.268	0.267
8.0	0.964	0.02075	-0.017	0.038	0.452	0.929	0.993	46.457	0.268	0.268
9.0	1.069	0.02272	-0.019	0.032	0.489	0.906	0.993	47.046	0.269	0.268
10.0	1.166	0.02505	-0.021	0.027	0.528	0.874	0.993	46.541	0.270	0.268
11.0	1.254	0.02809	-0.022	0.023	0.569	0.832	0.994	44.630	0.270	0.268
12.0	1.330	0.03232	-0.024	0.019	0.613	0.778	0.994	41.136	0.272	0.268
13.0	1.394	0.03798	-0.026	0.017	0.657	0.714	0.994	36.716	0.273	0.268
14.0	1.448	0.04539	-0.027	0.015	0.698	0.646	0.995	31.905	0.275	0.268
15.0	1.489	0.05461	-0.028	0.014	0.734	0.578	0.995	27.271	0.281	0.269
16.0	1.515	0.06633	-0.029	0.013	0.768	0.510	0.995	22.831	0.294	0.269
17.0	1.529	0.08002	-0.030	0.012	0.801	0.447	0.995	19.112	0.324	0.269
18.0	1.534	0.09600	-0.030	0.011	0.827	0.389	0.995	15.983	1.776	0.270
19.0	1.530	0.11433	-0.031	0.010	0.848	0.336	0.996	13.384	0.202	0.270
20.0	1.517	0.13552	-0.031	0.009	0.871	0.285	0.995	11.192	0.226	0.271

Name = NACA 0018
Mach = 0; Re = 1230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.525	0.12737	0.032	0.827	0.007	0.996	0.309	-11.975	0.215	0.271
-19.0	-1.538	0.10774	0.031	0.801	0.008	0.996	0.357	-14.272	0.200	0.270
-18.0	-1.544	0.08929	0.031	0.767	0.009	0.996	0.416	-17.289	0.071	0.270
-17.0	-1.543	0.07195	0.030	0.733	0.011	0.996	0.488	-21.452	0.338	0.270
-16.0	-1.527	0.05989	0.029	0.699	0.012	0.996	0.548	-25.503	0.296	0.269
-15.0	-1.502	0.04933	0.028	0.659	0.013	0.995	0.616	-30.444	0.282	0.269
-14.0	-1.459	0.04131	0.027	0.616	0.013	0.995	0.681	-35.316	0.276	0.269
-13.0	-1.403	0.03487	0.026	0.574	0.015	0.995	0.744	-40.242	0.273	0.268
-12.0	-1.337	0.02990	0.024	0.535	0.017	0.995	0.803	-44.702	0.272	0.268
-11.0	-1.258	0.02631	0.023	0.502	0.019	0.995	0.850	-47.814	0.271	0.268
-10.0	-1.169	0.02342	0.021	0.461	0.024	0.994	0.889	-49.933	0.270	0.268
-9.0	-1.071	0.02133	0.019	0.424	0.028	0.994	0.916	-50.232	0.269	0.268
-8.0	-0.966	0.01961	0.017	0.397	0.032	0.993	0.937	-49.240	0.268	0.268
-7.0	-0.854	0.01815	0.015	0.359	0.039	0.993	0.952	-47.037	0.268	0.267
-6.0	-0.738	0.01687	0.013	0.328	0.048	0.993	0.963	-43.732	0.268	0.267
-5.0	-0.619	0.01584	0.011	0.301	0.060	0.992	0.971	-39.058	0.268	0.267
-4.0	-0.497	0.01497	0.009	0.268	0.075	0.992	0.977	-33.198	0.267	0.267
-3.0	-0.374	0.01425	0.006	0.243	0.094	0.991	0.981	-26.240	0.267	0.267
-2.0	-0.250	0.01048	0.004	0.215	0.113	0.991	0.984	-23.842	0.267	0.267
-1.0	-0.125	0.01043	0.002	0.186	0.137	0.990	0.987	-12.005	0.267	0.267
0.0	-0.000	0.00960	-0.000	0.164	0.164	0.989	0.989	-0.000	0.267	0.250
1.0	0.125	0.01043	-0.002	0.137	0.186	0.987	0.990	12.005	0.267	0.267
2.0	0.250	0.01048	-0.004	0.113	0.215	0.984	0.991	23.842	0.267	0.267
3.0	0.374	0.01425	-0.006	0.094	0.243	0.981	0.991	26.240	0.267	0.267
4.0	0.497	0.01497	-0.009	0.075	0.268	0.977	0.992	33.198	0.267	0.267
5.0	0.619	0.01584	-0.011	0.060	0.301	0.971	0.992	39.058	0.268	0.267
6.0	0.738	0.01687	-0.013	0.048	0.328	0.963	0.993	43.732	0.268	0.267
7.0	0.854	0.01815	-0.015	0.039	0.359	0.952	0.993	47.037	0.268	0.267
8.0	0.966	0.01961	-0.017	0.032	0.397	0.937	0.993	49.240	0.268	0.268
9.0	1.071	0.02133	-0.019	0.028	0.424	0.916	0.994	50.232	0.269	0.268
10.0	1.169	0.02342	-0.021	0.024	0.461	0.889	0.994	49.933	0.270	0.268
11.0	1.258	0.02631	-0.023	0.019	0.502	0.850	0.995	47.814	0.271	0.268
12.0	1.337	0.02990	-0.024	0.017	0.535	0.803	0.995	44.702	0.272	0.268
13.0	1.403	0.03487	-0.026	0.015	0.574	0.744	0.995	40.242	0.273	0.268
14.0	1.459	0.04131	-0.027	0.013	0.616	0.681	0.995	35.316	0.276	0.269
15.0	1.502	0.04933	-0.028	0.013	0.659	0.616	0.995	30.444	0.282	0.269
16.0	1.527	0.05989	-0.029	0.012	0.699	0.548	0.996	25.503	0.296	0.269
17.0	1.543	0.07195	-0.030	0.011	0.733	0.488	0.996	21.452	0.338	0.270
18.0	1.544	0.08929	-0.031	0.009	0.767	0.416	0.996	17.289	0.071	0.270
19.0	1.538	0.10774	-0.031	0.008	0.801	0.357	0.996	14.272	0.200	0.270
20.0	1.525	0.12737	-0.032	0.007	0.827	0.309	0.996	11.975	0.215	0.271

Name = NACA 0018
Mach = 0; Re = 1630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.531	0.12128	0.032	0.780	0.006	0.997	0.326	-12.626	0.210	0.271
-19.0	-1.544	0.10287	0.032	0.752	0.006	0.997	0.375	-15.008	0.190	0.270
-18.0	-1.549	0.08556	0.031	0.712	0.007	0.996	0.431	-18.105	-0.197	0.270
-17.0	-1.547	0.06979	0.030	0.672	0.009	0.996	0.497	-22.160	0.363	0.270
-16.0	-1.537	0.05548	0.030	0.632	0.011	0.996	0.577	-27.704	0.299	0.269
-15.0	-1.510	0.04597	0.028	0.597	0.012	0.996	0.642	-32.848	0.283	0.269
-14.0	-1.466	0.03861	0.027	0.558	0.013	0.995	0.704	-37.976	0.276	0.269
-13.0	-1.409	0.03287	0.026	0.517	0.013	0.995	0.764	-42.871	0.273	0.268
-12.0	-1.341	0.02838	0.024	0.483	0.015	0.995	0.818	-47.248	0.272	0.268
-11.0	-1.261	0.02517	0.023	0.452	0.017	0.995	0.862	-50.115	0.271	0.268
-10.0	-1.171	0.02255	0.021	0.414	0.020	0.994	0.897	-51.962	0.270	0.268
-9.0	-1.073	0.02039	0.019	0.385	0.026	0.994	0.924	-52.622	0.269	0.268
-8.0	-0.967	0.01884	0.017	0.354	0.029	0.993	0.942	-51.322	0.268	0.268
-7.0	-0.855	0.01752	0.015	0.322	0.034	0.993	0.957	-48.784	0.268	0.267
-6.0	-0.738	0.01622	0.013	0.299	0.044	0.993	0.966	-45.511	0.268	0.267
-5.0	-0.619	0.01533	0.011	0.266	0.052	0.992	0.974	-40.365	0.268	0.267
-4.0	-0.497	0.01449	0.009	0.243	0.066	0.992	0.978	-34.311	0.267	0.267
-3.0	-0.374	0.01387	0.006	0.215	0.079	0.991	0.982	-26.957	0.267	0.267
-2.0	-0.250	0.01021	0.004	0.188	0.099	0.991	0.985	-24.475	0.267	0.267
-1.0	-0.125	0.01014	0.002	0.168	0.120	0.991	0.988	-12.350	0.267	0.267
0.0	-0.000	0.01105	-0.000	0.140	0.140	0.990	0.990	-0.000	0.267	0.250
1.0	0.125	0.01014	-0.002	0.120	0.168	0.988	0.991	12.350	0.267	0.267
2.0	0.250	0.01021	-0.004	0.099	0.188	0.985	0.991	24.475	0.267	0.267
3.0	0.374	0.01387	-0.006	0.079	0.215	0.982	0.991	26.957	0.267	0.267
4.0	0.497	0.01449	-0.009	0.066	0.243	0.978	0.992	34.311	0.267	0.267
5.0	0.619	0.01533	-0.011	0.052	0.266	0.974	0.992	40.365	0.268	0.267
6.0	0.738	0.01622	-0.013	0.044	0.299	0.966	0.993	45.511	0.268	0.267
7.0	0.855	0.01752	-0.015	0.034	0.322	0.957	0.993	48.784	0.268	0.267
8.0	0.967	0.01884	-0.017	0.029	0.354	0.942	0.993	51.322	0.268	0.268
9.0	1.073	0.02039	-0.019	0.026	0.385	0.924	0.994	52.622	0.269	0.268
10.0	1.171	0.02255	-0.021	0.020	0.414	0.897	0.994	51.962	0.270	0.268
11.0	1.261	0.02517	-0.023	0.017	0.452	0.862	0.995	50.115	0.271	0.268
12.0	1.341	0.02838	-0.024	0.015	0.483	0.818	0.995	47.248	0.272	0.268
13.0	1.409	0.03287	-0.026	0.013	0.517	0.764	0.995	42.871	0.273	0.268
14.0	1.466	0.03861	-0.027	0.013	0.558	0.704	0.995	37.976	0.276	0.269
15.0	1.510	0.04597	-0.028	0.012	0.597	0.642	0.996	32.848	0.283	0.269
16.0	1.537	0.05548	-0.030	0.011	0.632	0.577	0.996	27.704	0.299	0.269
17.0	1.547	0.06979	-0.030	0.009	0.672	0.497	0.996	22.160	0.363	0.270
18.0	1.549	0.08556	-0.031	0.007	0.712	0.431	0.996	18.105	-0.197	0.270
19.0	1.544	0.10287	-0.032	0.006	0.752	0.375	0.997	15.008	0.190	0.270
20.0	1.531	0.12128	-0.032	0.006	0.780	0.326	0.997	12.626	0.210	0.271

Name = NACA 0018
Mach = 0; Re = 2030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.536	0.11699	0.032	0.734	0.005	0.997	0.340	-13.130	0.210	0.271
-19.0	-1.549	0.09878	0.032	0.704	0.006	0.997	0.389	-15.681	0.185	0.271
-18.0	-1.554	0.08238	0.031	0.662	0.006	0.996	0.444	-18.860	-0.664	0.270
-17.0	-1.550	0.06760	0.030	0.621	0.007	0.996	0.508	-22.936	0.353	0.270
-16.0	-1.539	0.05426	0.030	0.584	0.009	0.996	0.583	-28.364	0.302	0.269
-15.0	-1.517	0.04346	0.029	0.553	0.012	0.996	0.662	-34.897	0.283	0.269
-14.0	-1.472	0.03669	0.027	0.512	0.012	0.996	0.722	-40.115	0.276	0.269
-13.0	-1.414	0.03132	0.026	0.476	0.013	0.995	0.780	-45.136	0.273	0.268
-12.0	-1.345	0.02724	0.024	0.451	0.014	0.995	0.831	-49.369	0.272	0.268
-11.0	-1.264	0.02426	0.023	0.412	0.016	0.995	0.872	-52.095	0.271	0.268
-10.0	-1.173	0.02191	0.021	0.383	0.018	0.994	0.905	-53.542	0.270	0.268
-9.0	-1.074	0.01983	0.019	0.354	0.022	0.995	0.929	-54.154	0.269	0.268
-8.0	-0.968	0.01825	0.017	0.322	0.027	0.994	0.946	-53.018	0.268	0.268
-7.0	-0.855	0.01697	0.015	0.301	0.031	0.993	0.960	-50.383	0.268	0.267
-6.0	-0.738	0.01591	0.013	0.269	0.038	0.993	0.968	-46.394	0.268	0.267
-5.0	-0.619	0.01488	0.011	0.251	0.047	0.993	0.976	-41.607	0.268	0.267
-4.0	-0.497	0.01423	0.009	0.218	0.057	0.992	0.979	-34.932	0.267	0.267
-3.0	-0.374	0.01012	0.006	0.196	0.072	0.992	0.983	-36.968	0.267	0.267
-2.0	-0.250	0.00996	0.004	0.172	0.088	0.991	0.986	-25.096	0.267	0.267
-1.0	-0.125	0.00993	0.002	0.147	0.106	0.991	0.989	-12.615	0.267	0.267
0.0	-0.000	0.01075	-0.000	0.130	0.130	0.990	0.990	-0.000	0.267	0.250
1.0	0.125	0.00993	-0.002	0.106	0.147	0.989	0.991	12.615	0.267	0.267
2.0	0.250	0.00996	-0.004	0.088	0.172	0.986	0.991	25.096	0.267	0.267
3.0	0.374	0.01012	-0.006	0.072	0.196	0.983	0.992	36.968	0.267	0.267
4.0	0.497	0.01423	-0.009	0.057	0.218	0.979	0.992	34.932	0.267	0.267
5.0	0.619	0.01488	-0.011	0.047	0.251	0.976	0.993	41.607	0.268	0.267
6.0	0.738	0.01591	-0.013	0.038	0.269	0.968	0.993	46.394	0.268	0.267
7.0	0.855	0.01697	-0.015	0.031	0.301	0.960	0.993	50.383	0.268	0.267
8.0	0.968	0.01825	-0.017	0.027	0.322	0.946	0.994	53.018	0.268	0.268
9.0	1.074	0.01983	-0.019	0.022	0.354	0.929	0.995	54.154	0.269	0.268
10.0	1.173	0.02191	-0.021	0.018	0.383	0.905	0.994	53.542	0.270	0.268
11.0	1.264	0.02426	-0.023	0.016	0.412	0.872	0.995	52.095	0.271	0.268
12.0	1.345	0.02724	-0.024	0.014	0.451	0.831	0.995	49.369	0.272	0.268
13.0	1.414	0.03132	-0.026	0.013	0.476	0.780	0.995	45.136	0.273	0.268
14.0	1.472	0.03669	-0.027	0.012	0.512	0.722	0.996	40.115	0.276	0.269
15.0	1.517	0.04346	-0.029	0.012	0.553	0.662	0.996	34.897	0.283	0.269
16.0	1.539	0.05426	-0.030	0.009	0.584	0.583	0.996	28.364	0.302	0.269
17.0	1.550	0.06760	-0.030	0.007	0.621	0.508	0.996	22.936	0.353	0.270
18.0	1.554	0.08238	-0.031	0.006	0.662	0.444	0.996	18.860	-0.664	0.270
19.0	1.549	0.09878	-0.032	0.006	0.704	0.389	0.997	15.681	0.185	0.271
20.0	1.536	0.11699	-0.032	0.005	0.734	0.340	0.997	13.130	0.210	0.271

Name = NACA 0018
Mach = 0; Re = 2430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.540	0.11302	0.032	0.694	0.005	0.997	0.352	-13.630	0.205	0.271
-19.0	-1.553	0.09585	0.032	0.659	0.005	1.000	0.400	-16.200	0.181	0.271
-18.0	-1.558	0.07962	0.031	0.617	0.006	0.997	0.457	-19.568	-0.774	0.270
-17.0	-1.554	0.06559	0.031	0.580	0.006	0.996	0.519	-23.695	0.346	0.270
-16.0	-1.541	0.05312	0.030	0.553	0.008	0.996	0.590	-29.013	0.301	0.269
-15.0	-1.519	0.04244	0.029	0.512	0.010	0.996	0.668	-35.787	0.284	0.269
-14.0	-1.476	0.03517	0.027	0.476	0.012	0.996	0.736	-41.974	0.276	0.269
-13.0	-1.417	0.03021	0.026	0.452	0.012	0.996	0.791	-46.916	0.274	0.268
-12.0	-1.347	0.02637	0.024	0.413	0.013	0.995	0.841	-51.095	0.272	0.268
-11.0	-1.266	0.02356	0.023	0.389	0.015	0.995	0.879	-53.710	0.271	0.268
-10.0	-1.174	0.02135	0.021	0.356	0.016	0.995	0.909	-55.005	0.270	0.268
-9.0	-1.075	0.01944	0.019	0.328	0.020	0.995	0.933	-55.286	0.269	0.268
-8.0	-0.968	0.01775	0.017	0.303	0.026	0.994	0.950	-54.553	0.268	0.268
-7.0	-0.855	0.01661	0.015	0.274	0.029	0.993	0.962	-51.488	0.268	0.267
-6.0	-0.739	0.01553	0.013	0.254	0.034	0.993	0.970	-47.558	0.268	0.267
-5.0	-0.619	0.01459	0.011	0.224	0.044	0.993	0.977	-42.453	0.268	0.267
-4.0	-0.497	0.01388	0.009	0.208	0.052	0.992	0.981	-35.842	0.267	0.267
-3.0	-0.374	0.00996	0.006	0.178	0.068	0.992	0.984	-37.563	0.267	0.267
-2.0	-0.250	0.00979	0.004	0.160	0.079	0.991	0.987	-25.539	0.267	0.267
-1.0	-0.125	0.00973	0.002	0.136	0.099	0.991	0.990	-12.867	0.267	0.267
