Name = NACA 0015
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
20.0	1.186	0.34907	-0.013	0.007	0.964	0.013	0.981	3.399	0.228	0.261

Name = NACA 0015
Mach = 0; Re = 430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.209	0.19371	0.020	0.936	0.006	0.993	0.090	-6.242	0.245	0.266
-19.0	-1.232	0.17208	0.019	0.927	0.006	0.993	0.108	-7.160	0.239	0.266
-18.0	-1.247	0.15287	0.019	0.916	0.007	0.993	0.127	-8.158	0.251	0.265
-17.0	-1.262	0.12877	0.019	0.906	0.008	0.994	0.176	-9.801	0.270	0.265
-16.0	-1.271	0.10622	0.020	0.888	0.009	0.995	0.241	-11.969	0.271	0.265
-15.0	-1.277	0.08394	0.020	0.874	0.010	0.995	0.334	-15.219	0.265	0.265
-14.0	-1.278	0.06380	0.020	0.849	0.012	0.995	0.453	-20.029	0.290	0.265
-13.0	-1.268	0.04827	0.019	0.825	0.014	0.995	0.583	-26.262	0.278	0.265
-12.0	-1.240	0.03783	0.019	0.796	0.015	0.995	0.702	-32.774	0.273	0.265
-11.0	-1.191	0.03131	0.018	0.757	0.017	0.996	0.798	-38.051	0.270	0.265
-10.0	-1.123	0.02718	0.016	0.713	0.020	0.996	0.865	-41.327	0.267	0.265
-9.0	-1.036	0.02428	0.015	0.665	0.024	0.995	0.910	-42.675	0.266	0.264
-8.0	-0.938	0.02204	0.013	0.615	0.031	0.995	0.939	-42.560	0.265	0.264
-7.0	-0.832	0.02031	0.012	0.564	0.038	0.995	0.957	-40.977	0.265	0.264
-6.0	-0.721	0.01873	0.010	0.514	0.053	0.994	0.968	-38.474	0.265	0.264
-5.0	-0.605	0.01738	0.009	0.466	0.074	0.994	0.977	-34.814	0.264	0.264
-4.0	-0.486	0.01625	0.007	0.420	0.101	0.993	0.982	-29.941	0.264	0.264
-3.0	-0.366	0.01191	0.005	0.376	0.136	0.993	0.986	-30.746	0.264	0.264
-2.0	-0.245	0.01166	0.003	0.335	0.174	0.992	0.989	-20.992	0.264	0.264
-1.0	-0.123	0.01249	0.002	0.294	0.213	0.992	0.991	-9.814	0.264	0.264
0.0	0.000	0.01243	-0.000	0.254	0.254	0.991	0.991	0.000	0.264	0.250
1.0	0.123	0.01241	-0.002	0.213	0.294	0.991	0.992	9.878	0.264	0.264
2.0	0.245	0.01161	-0.003	0.174	0.335	0.989	0.993	21.074	0.264	0.264
3.0	0.366	0.01194	-0.005	0.136	0.376	0.986	0.993	30.677	0.264	0.264
4.0	0.486	0.01627	-0.007	0.101	0.420	0.982	0.993	29.894	0.264	0.264
5.0	0.605	0.01738	-0.009	0.074	0.466	0.977	0.994	34.829	0.264	0.264
6.0	0.721	0.01872	-0.010	0.053	0.514	0.968	0.994	38.491	0.265	0.264
7.0	0.832	0.02030	-0.012	0.038	0.564	0.957	0.995	40.999	0.265	0.264
8.0	0.938	0.02203	-0.013	0.031	0.615	0.939	0.995	42.574	0.265	0.264
9.0	1.036	0.02427	-0.015	0.024	0.665	0.910	0.995	42.687	0.266	0.264
10.0	1.123	0.02718	-0.016	0.020	0.713	0.865	0.996	41.329	0.267	0.265
11.0	1.191	0.03131	-0.018	0.017	0.757	0.798	0.996	38.056	0.270	0.265
12.0	1.240	0.03782	-0.019	0.015	0.796	0.702	0.995	32.776	0.273	0.265
13.0	1.268	0.04827	-0.019	0.014	0.825	0.583	0.995	26.262	0.278	0.265
14.0	1.278	0.06380	-0.020	0.012	0.849	0.453	0.995	20.029	0.290	0.265
15.0	1.277	0.08394	-0.020	0.010	0.874	0.334	0.995	15.219	0.265	0.265
16.0	1.271	0.10621	-0.020	0.009	0.888	0.241	0.995	11.970	0.271	0.265
17.0	1.262	0.12877	-0.019	0.008	0.906	0.176	0.994	9.801	0.270	0.265
18.0	1.247	0.15288	-0.019	0.007	0.915	0.127	0.994	8.157	0.251	0.265
19.0	1.232	0.17208	-0.019	0.006	0.926	0.108	0.993	7.160	0.239	0.266
20.0	1.209	0.19370	-0.020	0.006	0.936	0.090	0.993	6.242	0.245	0.266

Name = NACA 0015
Mach = 0; Re = 830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.224	0.17182	0.021	0.908	0.005	0.996	0.139	-7.122	0.244	0.267
-19.0	-1.250	0.15038	0.021	0.891	0.005	0.997	0.167	-8.310	0.242	0.267
-18.0	-1.269	0.13070	0.021	0.875	0.005	0.997	0.201	-9.712	0.252	0.267
-17.0	-1.291	0.10615	0.021	0.852	0.006	1.000	0.273	-12.165	0.256	0.266
-16.0	-1.305	0.08486	0.021	0.828	0.007	1.000	0.354	-15.381	0.238	0.266
-15.0	-1.312	0.06643	0.021	0.798	0.008	1.000	0.452	-19.749	0.171	0.266
-14.0	-1.312	0.04993	0.021	0.761	0.010	0.997	0.572	-26.277	0.316	0.266
-13.0	-1.297	0.03831	0.020	0.719	0.012	0.997	0.690	-33.857	0.281	0.265
-12.0	-1.261	0.03138	0.019	0.673	0.013	0.997	0.783	-40.186	0.274	0.265
-11.0	-1.205	0.02699	0.018	0.626	0.015	0.997	0.852	-44.631	0.270	0.265
-10.0	-1.131	0.02399	0.016	0.579	0.016	0.996	0.900	-47.160	0.267	0.265
-9.0	-1.041	0.02171	0.015	0.533	0.019	0.996	0.932	-47.942	0.266	0.264
-8.0	-0.941	0.01985	0.013	0.491	0.024	0.996	0.953	-47.384	0.265	0.264
-7.0	-0.834	0.01833	0.012	0.451	0.031	0.996	0.966	-45.480	0.265	0.264
-6.0	-0.722	0.01710	0.010	0.408	0.039	0.995	0.976	-42.216	0.265	0.264
-5.0	-0.606	0.01596	0.009	0.367	0.053	0.995	0.981	-37.946	0.264	0.264
-4.0	-0.487	0.01142	0.007	0.330	0.071	0.994	0.985	-42.628	0.264	0.264
-3.0	-0.366	0.01101	0.005	0.297	0.096	0.994	0.989	-33.283	0.264	0.264
-2.0	-0.245	0.01180	0.003	0.259	0.126	0.993	0.991	-20.757	0.264	0.264
-1.0	-0.123	0.01168	0.002	0.223	0.157	0.993	0.991	-10.493	0.264	0.264
0.0	0.000	0.01155	-0.000	0.189	0.189	0.992	0.992	0.000	0.264	0.250
1.0	0.123	0.01168	-0.002	0.157	0.223	0.991	0.993	10.493	0.264	0.264
2.0	0.245	0.01182	-0.003	0.126	0.259	0.991	0.993	20.707	0.264	0.264
3.0	0.366	0.01104	-0.005	0.096	0.297	0.989	0.994	33.203	0.264	0.264
4.0	0.487	0.01138	-0.007	0.071	0.330	0.985	0.994	42.776	0.264	0.264
5.0	0.606	0.01595	-0.009	0.053	0.367	0.981	0.995	37.961	0.264	0.264
6.0	0.722	0.01709	-0.010	0.039	0.408	0.976	0.995	42.232	0.265	0.264
7.0	0.834	0.01831	-0.012	0.031	0.451	0.966	0.996	45.538	0.265	0.264
8.0	0.941	0.01985	-0.013	0.024	0.491	0.953	0.996	47.394	0.265	0.264
9.0	1.041	0.02171	-0.015	0.019	0.533	0.932	0.996	47.955	0.266	0.264
10.0	1.131	0.02399	-0.016	0.016	0.579	0.900	0.996	47.147	0.267	0.265
11.0	1.205	0.02699	-0.018	0.015	0.626	0.852	0.997	44.634	0.270	0.265
12.0	1.261	0.03137	-0.019	0.013	0.673	0.783	0.997	40.189	0.274	0.265
13.0	1.297	0.03831	-0.020	0.012	0.719	0.690	0.997	33.860	0.281	0.265
14.0	1.312	0.04993	-0.021	0.010	0.761	0.572	0.997	26.277	0.315	0.266
15.0	1.312	0.06623	-0.021	0.008	0.798	0.452	0.998	19.811	0.172	0.266
16.0	1.305	0.08504	-0.021	0.007	0.828	0.354	0.997	15.349	0.238	0.266
17.0	1.291	0.10599	-0.021	0.006	0.852	0.273	0.998	12.184	0.256	0.266
18.0	1.269	0.13071	-0.021	0.005	0.875	0.201	0.997	9.711	0.251	0.267
19.0	1.250	0.15037	-0.021	0.005	0.891	0.167	0.997	8.310	0.242	0.267
20.0	1.224	0.17183	-0.021	0.005	0.907	0.139	0.997	7.122	0.244	0.267

Name = NACA 0015
Mach = 0; Re = 1230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.233	0.15925	0.022	0.875	0.005	1.000	0.169	-7.740	0.246	0.268
-19.0	-1.261	0.13765	0.022	0.850	0.005	1.000	0.205	-9.162	0.242	0.268
-18.0	-1.282	0.11970	0.022	0.826	0.005	1.000	0.241	-10.706	0.245	0.267
-17.0	-1.305	0.09627	0.022	0.797	0.005	1.000	0.317	-13.551	0.250	0.267
-16.0	-1.320	0.07616	0.022	0.758	0.006	1.000	0.404	-17.337	0.229	0.267
-15.0	-1.326	0.05963	0.021	0.717	0.006	1.000	0.499	-22.238	0.028	0.266
-14.0	-1.324	0.04521	0.021	0.672	0.008	1.000	0.613	-29.286	0.315	0.266
-13.0	-1.308	0.03490	0.020	0.627	0.010	0.997	0.728	-37.475	0.282	0.265
-12.0	-1.270	0.02874	0.019	0.583	0.012	0.997	0.816	-44.182	0.274	0.265
-11.0	-1.211	0.02500	0.018	0.542	0.013	1.000	0.875	-48.432	0.270	0.265
-10.0	-1.135	0.02243	0.017	0.503	0.015	0.997	0.915	-50.592	0.268	0.265
-9.0	-1.043	0.02043	0.015	0.459	0.016	0.997	0.941	-51.030	0.266	0.264
-8.0	-0.942	0.01880	0.013	0.419	0.020	0.996	0.960	-50.096	0.265	0.264
-7.0	-0.834	0.01736	0.012	0.385	0.026	0.996	0.971	-48.056	0.265	0.264
-6.0	-0.722	0.01620	0.010	0.351	0.033	0.996	0.978	-44.586	0.265	0.264
-5.0	-0.606	0.01131	0.009	0.313	0.043	0.995	0.983	-53.552	0.264	0.264
-4.0	-0.487	0.01090	0.007	0.281	0.057	0.995	0.987	-44.672	0.264	0.264
-3.0	-0.367	0.01175	0.005	0.252	0.077	0.994	0.990	-31.189	0.264	0.264
-2.0	-0.245	0.01146	0.003	0.217	0.102	0.993	0.991	-21.371	0.264	0.264
-1.0	-0.123	0.01118	0.002	0.185	0.130	0.993	0.992	-10.961	0.264	0.264
0.0	0.000	0.01105	-0.000	0.157	0.157	0.993	0.993	0.000	0.264	0.250
1.0	0.123	0.01118	-0.002	0.130	0.185	0.992	0.993	10.961	0.264	0.264
2.0	0.245	0.01141	-0.003	0.102	0.217	0.991	0.994	21.454	0.264	0.264
3.0	0.367	0.01178	-0.005	0.077	0.252	0.990	0.994	31.125	0.264	0.264
4.0	0.487	0.01093	-0.007	0.057	0.281	0.987	0.995	44.579	0.264	0.264
5.0	0.606	0.01131	-0.009	0.043	0.313	0.983	0.995	53.561	0.264	0.264
6.0	0.722	0.01619	-0.010	0.033	0.351	0.978	0.996	44.601	0.265	0.264
7.0	0.834	0.01734	-0.012	0.026	0.385	0.971	0.996	48.125	0.265	0.264
8.0	0.942	0.01880	-0.013	0.020	0.419	0.960	0.996	50.107	0.265	0.264
9.0	1.043	0.02043	-0.015	0.016	0.459	0.941	0.997	51.043	0.266	0.264
10.0	1.135	0.02242	-0.017	0.015	0.503	0.915	0.997	50.607	0.267	0.265
11.0	1.211	0.02500	-0.018	0.013	0.542	0.875	0.997	48.418	0.270	0.265
12.0	1.270	0.02874	-0.019	0.012	0.583	0.816	0.997	44.185	0.274	0.265
13.0	1.308	0.03489	-0.020	0.010	0.627	0.728	0.997	37.479	0.282	0.265
14.0	1.324	0.04520	-0.021	0.008	0.672	0.613	0.998	29.289	0.314	0.266
15.0	1.326	0.05963	-0.021	0.006	0.717	0.499	0.998	22.236	0.029	0.266
16.0	1.320	0.07615	-0.022	0.006	0.758	0.404	0.997	17.339	0.229	0.266
17.0	1.305	0.09628	-0.022	0.005	0.797	0.317	0.998	13.551	0.250	0.267
18.0	1.282	0.11971	-0.022	0.005	0.825	0.241	0.997	10.705	0.245	0.267
19.0	1.261	0.13766	-0.022	0.005	0.849	0.205	0.997	9.161	0.242	0.268
20.0	1.233	0.15925	-0.022	0.005	0.875	0.169	0.997	7.740	0.246	0.268

Name = NACA 0015
Mach = 0; Re = 1630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.239	0.15166	0.023	0.837	0.004	1.000	0.189	-8.166	0.243	0.268
-19.0	-1.267	0.13148	0.023	0.804	0.004	1.000	0.225	-9.638	0.242	0.268
-18.0	-1.290	0.11209	0.022	0.768	0.004	1.000	0.270	-11.510	0.246	0.267
-17.0	-1.315	0.08932	0.022	0.730	0.005	1.000	0.351	-14.720	0.246	0.267
-16.0	-1.330	0.07061	0.022	0.689	0.005	1.000	0.437	-18.839	0.221	0.267
-15.0	-1.336	0.05501	0.022	0.650	0.006	1.000	0.534	-24.292	-0.205	0.266
-14.0	-1.332	0.04235	0.021	0.608	0.006	1.000	0.642	-31.457	0.309	0.266
-13.0	-1.313	0.03308	0.020	0.562	0.008	1.000	0.748	-39.696	0.282	0.266
-12.0	-1.275	0.02720	0.019	0.520	0.011	0.997	0.836	-46.869	0.274	0.265
-11.0	-1.214	0.02414	0.018	0.482	0.012	1.000	0.889	-50.293	0.270	0.265
-10.0	-1.137	0.02141	0.017	0.450	0.014	0.997	0.925	-53.108	0.268	0.265
-9.0	-1.044	0.01959	0.015	0.409	0.015	0.997	0.948	-53.308	0.266	0.264
-8.0	-0.943	0.01804	0.013	0.374	0.018	0.997	0.963	-52.267	0.265	0.264
-7.0	-0.835	0.01671	0.012	0.348	0.023	0.996	0.974	-49.968	0.265	0.264
-6.0	-0.722	0.01562	0.010	0.310	0.029	0.996	0.980	-46.245	0.265	0.264
-5.0	-0.606	0.01096	0.009	0.278	0.038	0.996	0.985	-55.313	0.264	0.264
-4.0	-0.487	0.01061	0.007	0.253	0.050	0.995	0.989	-45.929	0.264	0.264
-3.0	-0.367	0.01137	0.005	0.219	0.066	0.994	0.991	-32.246	0.264	0.264
-2.0	-0.245	0.01110	0.003	0.190	0.086	0.993	0.991	-22.068	0.264	0.264
-1.0	-0.123	0.01092	0.002	0.166	0.109	0.993	0.992	-11.228	0.264	0.264
0.0	0.000	0.01081	-0.000	0.136	0.136	0.993	0.993	0.000	0.264	0.250
1.0	0.123	0.01092	-0.002	0.109	0.166	0.992	0.993	11.228	0.264	0.264
2.0	0.245	0.01105	-0.003	0.086	0.190	0.991	0.994	22.152	0.264	0.264
3.0	0.367	0.01133	-0.005	0.066	0.219	0.991	0.995	32.360	0.264	0.264
4.0	0.487	0.01063	-0.007	0.050	0.253	0.989	0.995	45.833	0.264	0.264
5.0	0.606	0.01096	-0.009	0.038	0.278	0.985	0.996	55.321	0.264	0.264
6.0	0.722	0.01561	-0.010	0.029	0.310	0.980	0.996	46.261	0.265	0.264
7.0	0.835	0.01670	-0.012	0.023	0.348	0.974	0.996	49.988	0.265	0.264
8.0	0.943	0.01803	-0.013	0.018	0.374	0.963	0.997	52.277	0.265	0.264
9.0	1.044	0.01958	-0.015	0.015	0.409	0.948	0.997	53.321	0.266	0.264
10.0	1.137	0.02140	-0.017	0.014	0.450	0.925	0.997	53.122	0.267	0.265
11.0	1.214	0.02415	-0.018	0.012	0.482	0.889	0.997	50.279	0.270	0.265
12.0	1.275	0.02719	-0.019	0.011	0.521	0.836	0.997	46.886	0.274	0.265
13.0	1.313	0.03308	-0.020	0.008	0.563	0.748	0.998	39.701	0.282	0.266
14.0	1.332	0.04235	-0.021	0.006	0.608	0.642	0.998	31.460	0.309	0.266
15.0	1.336	0.05501	-0.022	0.006	0.650	0.534	0.998	24.289	-0.204	0.266
16.0	1.330	0.07063	-0.022	0.005	0.690	0.437	0.997	18.834	0.222	0.267
17.0	1.315	0.08933	-0.022	0.005	0.730	0.351	0.998	14.719	0.246	0.267
18.0	1.290	0.11210	-0.022	0.004	0.768	0.270	0.997	11.510	0.246	0.267
19.0	1.267	0.13148	-0.023	0.004	0.804	0.225	0.998	9.637	0.242	0.268
20.0	1.239	0.15167	-0.023	0.004	0.837	0.189	0.998	8.166	0.243	0.268

Name = NACA 0015
Mach = 0; Re = 2030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.243	0.14641	0.023	0.795	0.004	1.000	0.203	-8.487	0.247	0.269
-19.0	-1.274	0.12496	0.023	0.756	0.004	1.000	0.247	-10.192	0.242	0.268
-18.0	-1.297	0.10695	0.023	0.714	0.004	1.000	0.290	-12.123	0.244	0.267
-17.0	-1.322	0.08431	0.023	0.673	0.005	1.000	0.376	-15.686	0.245	0.267
-16.0	-1.338	0.06637	0.022	0.631	0.005	1.000	0.464	-20.161	0.213	0.267
-15.0	-1.343	0.05211	0.022	0.593	0.005	1.000	0.556	-25.765	-3.109	0.266
-14.0	-1.338	0.04013	0.021	0.556	0.006	1.000	0.664	-33.357	0.307	0.266
-13.0	-1.318	0.03197	0.020	0.513	0.007	1.000	0.764	-41.210	0.282	0.266
-12.0	-1.277	0.02633	0.019	0.475	0.009	1.000	0.845	-48.508	0.274	0.265
-11.0	-1.217	0.02316	0.018	0.447	0.012	1.000	0.901	-52.554	0.270	0.265
-10.0	-1.139	0.02062	0.017	0.408	0.013	1.000	0.933	-55.229	0.268	0.265
-9.0	-1.045	0.01896	0.015	0.372	0.014	0.997	0.953	-55.123	0.266	0.264
-8.0	-0.943	0.01747	0.013	0.348	0.016	0.997	0.966	-53.973	0.265	0.264
-7.0	-0.835	0.01630	0.012	0.311	0.020	0.996	0.976	-51.241	0.265	0.264
-6.0	-0.722	0.01518	0.010	0.282	0.027	0.996	0.981	-47.604	0.265	0.264
-5.0	-0.606	0.01069	0.009	0.256	0.034	0.996	0.986	-56.709	0.264	0.264
-4.0	-0.487	0.01038	0.007	0.224	0.045	0.995	0.990	-46.952	0.264	0.264
-3.0	-0.367	0.01111	0.005	0.201	0.057	0.995	0.991	-32.989	0.264	0.264
-2.0	-0.245	0.01085	0.003	0.172	0.076	0.994	0.992	-22.563	0.264	0.264
-1.0	-0.123	0.01070	0.002	0.144	0.098	0.994	0.992	-11.461	0.264	0.264
0.0	0.000	0.01058	-0.000	0.121	0.121	0.993	0.993	0.000	0.264	0.250
1.0	0.123	0.01070	-0.002	0.098	0.144	0.992	0.994	11.461	0.264	0.264
2.0	0.245	0.01081	-0.003	0.076	0.172	0.992	0.994	22.653	0.264	0.264
3.0	0.367	0.01107	-0.005	0.057	0.201	0.991	0.995	33.108	0.264	0.264
4.0	0.487	0.01040	-0.007	0.045	0.224	0.990	0.995	46.853	0.264	0.264
5.0	0.606	0.01069	-0.009	0.034	0.256	0.986	0.996	56.718	0.264	0.264
6.0	0.722	0.01517	-0.010	0.027	0.282	0.981	0.996	47.619	0.265	0.264
7.0	0.835	0.01629	-0.012	0.020	0.311	0.976	0.996	51.262	0.265	0.264
8.0	0.943	0.01747	-0.013	0.016	0.348	0.966	0.997	53.984	0.265	0.264
9.0	1.045	0.01896	-0.015	0.014	0.372	0.953	0.997	55.136	0.266	0.264
10.0	1.139	0.02062	-0.017	0.013	0.408	0.933	0.998	55.244	0.267	0.265
11.0	1.217	0.02316	-0.018	0.012	0.447	0.901	0.997	52.540	0.270	0.265
12.0	1.277	0.02632	-0.019	0.009	0.475	0.845	0.998	48.523	0.274	0.265
13.0	1.318	0.03197	-0.020	0.007	0.513	0.764	0.998	41.215	0.282	0.266
14.0	1.338	0.04012	-0.021	0.006	0.556	0.664	0.998	33.360	0.307	0.266
15.0	1.343	0.05212	-0.022	0.005	0.593	0.556	0.998	25.761	-3.106	0.266
16.0	1.338	0.06636	-0.022	0.005	0.631	0.464	0.997	20.165	0.213	0.267
17.0	1.322	0.08431	-0.023	0.005	0.673	0.376	0.998	15.685	0.245	0.267
18.0	1.297	0.10696	-0.023	0.004	0.714	0.290	0.998	12.122	0.244	0.267
19.0	1.274	0.12497	-0.023	0.004	0.756	0.247	0.998	10.191	0.242	0.268
20.0	1.243	0.14642	-0.023	0.004	0.794	0.203	0.998	8.487	0.247	0.269

Name = NACA 0015
Mach = 0; Re = 2430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.247	0.14082	0.023	0.751	0.004	1.000	0.220	-8.859	0.243	0.269
-19.0	-1.278	0.12087	0.023	0.709	0.004	1.000	0.261	-10.571	0.242	0.268
-18.0	-1.303	0.10178	0.023	0.666	0.004	1.000	0.312	-12.803	0.244	0.268
-17.0	-1.328	0.08081	0.023	0.625	0.004	1.000	0.394	-16.433	0.241	0.267
-16.0	-1.344	0.06323	0.023	0.587	0.005	1.000	0.484	-21.257	0.212	0.267
-15.0	-1.349	0.04956	0.022	0.554	0.005	1.000	0.577	-27.217	11.469	0.266
-14.0	-1.344	0.03825	0.021	0.512	0.005	1.000	0.683	-35.135	0.305	0.266
-13.0	-1.321	0.03095	0.021	0.474	0.006	1.000	0.775	-42.672	0.281	0.266
-12.0	-1.280	0.02589	0.019	0.449	0.008	1.000	0.853	-49.412	0.274	0.265
-11.0	-1.219	0.02251	0.018	0.408	0.011	1.000	0.908	-54.144	0.270	0.265
-10.0	-1.140	0.02007	0.017	0.376	0.013	1.000	0.937	-56.795	0.268	0.265
-9.0	-1.046	0.01849	0.015	0.351	0.013	0.997	0.957	-56.560	0.266	0.264
-8.0	-0.944	0.01711	0.013	0.315	0.015	0.997	0.968	-55.140	0.265	0.264
-7.0	-0.835	0.01592	0.012	0.294	0.018	0.997	0.977	-52.490	0.265	0.264
-6.0	-0.723	0.01092	0.010	0.260	0.025	0.996	0.982	-66.196	0.265	0.264
-5.0	-0.606	0.01052	0.009	0.233	0.031	0.996	0.987	-57.647	0.264	0.264
-4.0	-0.487	0.01129	0.007	0.211	0.040	0.996	0.990	-43.167	0.264	0.264
-3.0	-0.367	0.01090	0.005	0.179	0.052	0.995	0.991	-33.649	0.264	0.264
-2.0	-0.245	0.01062	0.003	0.158	0.070	0.994	0.992	-23.053	0.264	0.264
-1.0	-0.123	0.01048	0.002	0.133	0.088	0.994	0.993	-11.699	0.264	0.264
