Name = NACA 2424
Mach = 0; Re = 30000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-12.0	-1.136	0.03645	-0.014	0.582	0.051	0.985	0.679	-31.158	0.279	0.237
-11.0	-1.041	0.03154	-0.017	0.551	0.055	0.984	0.731	-32.995	0.279	0.234
-10.0	-0.940	0.02957	-0.020	0.514	0.061	0.983	0.781	-31.777	0.278	0.229
-9.0	-0.832	0.02667	-0.023	0.476	0.070	0.981	0.828	-31.210	0.277	0.223
-8.0	-0.719	0.02454	-0.026	0.442	0.080	0.980	0.865	-29.301	0.276	0.214
-7.0	-0.600	0.02285	-0.029	0.419	0.091	0.979	0.893	-26.280	0.275	0.202
-6.0	-0.478	0.02151	-0.032	0.402	0.105	0.977	0.916	-22.226	0.275	0.183
-5.0	-0.353	0.02058	-0.035	0.377	0.119	0.975	0.934	-17.160	0.275	0.151
-4.0	-0.226	0.01984	-0.038	0.357	0.137	0.972	0.946	-11.384	0.275	0.081
-3.0	-0.097	0.01941	-0.041	0.337	0.154	0.968	0.956	-5.006	0.274	-0.176
-2.0	0.033	0.01917	-0.045	0.311	0.175	0.964	0.963	1.697	0.274	1.618
-1.0	0.163	0.01910	-0.048	0.292	0.195	0.960	0.969	8.524	0.275	0.543
0.0	0.292	0.01936	-0.051	0.265	0.219	0.954	0.975	15.073	0.275	0.424
1.0	0.420	0.01974	-0.054	0.246	0.243	0.947	0.977	21.297	0.275	0.379
2.0	0.548	0.02040	-0.057	0.220	0.269	0.939	0.980	26.857	0.275	0.355
3.0	0.674	0.02112	-0.060	0.201	0.300	0.931	0.982	31.924	0.275	0.340
4.0	0.799	0.02021	-0.064	0.177	0.329	0.918	0.984	39.505	0.275	0.330
5.0	0.921	0.02165	-0.067	0.159	0.370	0.906	0.986	42.552	0.275	0.322
6.0	1.041	0.02351	-0.070	0.137	0.431	0.888	0.988	44.262	0.276	0.317
7.0	1.157	0.02604	-0.073	0.121	0.468	0.870	0.990	44.436	0.275	0.313
8.0	1.270	0.02865	-0.076	0.103	0.502	0.847	0.990	44.318	0.276	0.310
9.0	1.377	0.03146	-0.078	0.090	0.536	0.822	0.990	43.786	0.276	0.307
10.0	1.480	0.03495	-0.081	0.076	0.575	0.794	0.991	42.348	0.276	0.305
11.0	1.577	0.03893	-0.084	0.066	0.618	0.764	0.991	40.513	0.276	0.303
12.0	1.667	0.04359	-0.086	0.057	0.662	0.731	0.992	38.231	0.277	0.302
13.0	1.749	0.04912	-0.088	0.049	0.707	0.697	0.992	35.612	0.278	0.300
14.0	1.826	0.05541	-0.090	0.044	0.748	0.664	0.992	32.947	0.279	0.299
15.0	1.895	0.06253	-0.092	0.039	0.780	0.630	0.993	30.304	0.279	0.299
16.0	1.957	0.07127	-0.094	0.034	0.808	0.595	0.993	27.454	0.281	0.298
17.0	2.010	0.08092	-0.096	0.030	0.835	0.562	0.993	24.840	0.285	0.298
18.0	2.052	0.09180	-0.098	0.026	0.853	0.530	0.993	22.350	0.292	0.298
19.0	2.086	0.10328	-0.099	0.025	0.873	0.501	0.993	20.199	0.300	0.297
20.0	2.112	0.11650	-0.101	0.022	0.885	0.472	0.993	18.128	0.305	0.298

Name = NACA 2424
Mach = 0; Re = 830000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.659	0.11237	0.003	0.739	0.020	0.991	0.365	-14.765	0.289	0.252
-19.0	-1.617	0.09861	0.001	0.714	0.021	0.991	0.393	-16.398	0.289	0.251
-18.0	-1.571	0.08501	-0.001	0.684	0.022	0.991	0.432	-18.477	0.288	0.250
-17.0	-1.518	0.07235	-0.003	0.659	0.025	0.990	0.475	-20.985	0.286	0.248
-16.0	-1.460	0.06083	-0.005	0.623	0.029	0.990	0.524	-23.993	0.284	0.247
-15.0	-1.392	0.05166	-0.007	0.593	0.031	0.990	0.571	-26.951	0.282	0.245
-14.0	-1.318	0.04374	-0.009	0.561	0.033	0.989	0.619	-30.125	0.281	0.243
-13.0	-1.236	0.03728	-0.012	0.525	0.036	0.988	0.669	-33.148	0.280	0.240
-12.0	-1.146	0.03186	-0.014	0.494	0.039	0.987	0.722	-35.972	0.279	0.237
-11.0	-1.050	0.02753	-0.017	0.456	0.045	0.986	0.773	-38.138	0.278	0.234
-10.0	-0.947	0.02419	-0.020	0.427	0.051	0.984	0.819	-39.147	0.277	0.229
-9.0	-0.837	0.02380	-0.023	0.408	0.056	0.983	0.856	-35.178	0.276	0.223
-8.0	-0.722	0.02195	-0.026	0.393	0.064	0.982	0.887	-32.913	0.276	0.214
-7.0	-0.603	0.02052	-0.029	0.366	0.075	0.981	0.912	-29.379	0.275	0.202
-6.0	-0.480	0.01948	-0.032	0.349	0.083	0.979	0.931	-24.613	0.275	0.183
-5.0	-0.354	0.01868	-0.035	0.324	0.096	0.978	0.944	-18.944	0.275	0.151
-4.0	-0.226	0.01806	-0.038	0.303	0.110	0.976	0.955	-12.528	0.274	0.081
-3.0	-0.097	0.01773	-0.041	0.281	0.125	0.972	0.962	-5.486	0.274	-0.176
-2.0	0.033	0.01755	-0.045	0.258	0.143	0.968	0.968	1.855	0.274	1.619
-1.0	0.163	0.01752	-0.048	0.239	0.159	0.964	0.974	9.300	0.275	0.543
0.0	0.292	0.01780	-0.051	0.215	0.180	0.960	0.977	16.411	0.275	0.425
1.0	0.421	0.01814	-0.054	0.198	0.200	0.954	0.980	23.202	0.275	0.379
2.0	0.549	0.01877	-0.057	0.174	0.223	0.946	0.982	29.230	0.275	0.355
3.0	0.675	0.01728	-0.061	0.159	0.247	0.938	0.985	39.068	0.275	0.340
4.0	0.800	0.01862	-0.064	0.136	0.271	0.927	0.986	42.965	0.275	0.330
5.0	0.923	0.01993	-0.067	0.123	0.302	0.915	0.988	46.314	0.276	0.322
6.0	1.043	0.02214	-0.070	0.103	0.328	0.901	0.989	47.122	0.276	0.317
7.0	1.161	0.02391	-0.073	0.092	0.365	0.884	0.990	48.552	0.276	0.313
8.0	1.274	0.02612	-0.076	0.076	0.417	0.863	0.990	48.787	0.276	0.310
9.0	1.383	0.02855	-0.079	0.066	0.459	0.841	0.991	48.432	0.276	0.307
10.0	1.487	0.03149	-0.081	0.058	0.489	0.817	0.992	47.225	0.276	0.305
11.0	1.585	0.03509	-0.084	0.049	0.519	0.788	0.992	45.186	0.277	0.303
12.0	1.677	0.03898	-0.087	0.043	0.558	0.759	0.993	43.010	0.278	0.302
13.0	1.761	0.04350	-0.089	0.039	0.598	0.729	0.993	40.484	0.278	0.301
14.0	1.838	0.04937	-0.091	0.032	0.638	0.695	0.993	37.220	0.279	0.300
15.0	1.907	0.05592	-0.093	0.028	0.679	0.661	0.994	34.107	0.281	0.299
16.0	1.971	0.06313	-0.095	0.026	0.721	0.629	0.995	31.220	0.283	0.298
17.0	2.026	0.07115	-0.097	0.024	0.759	0.598	0.995	28.471	0.287	0.298
18.0	2.068	0.08045	-0.099	0.022	0.794	0.566	0.996	25.709	0.295	0.298
19.0	2.103	0.09041	-0.101	0.020	0.818	0.538	0.996	23.266	0.302	0.298
20.0	2.128	0.10342	-0.102	0.017	0.841	0.504	0.996	20.572	0.306	0.298

Name = NACA 2424
Mach = 0; Re = 1230000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.667	0.10488	0.003	0.685	0.017	0.991	0.386	-15.899	0.291	0.252
-19.0	-1.627	0.09142	0.001	0.661	0.018	0.991	0.419	-17.793	0.289	0.251
-18.0	-1.579	0.07908	-0.001	0.625	0.019	0.991	0.456	-19.968	0.287	0.250
-17.0	-1.525	0.06786	-0.003	0.598	0.021	0.991	0.495	-22.474	0.285	0.248
-16.0	-1.465	0.05756	-0.005	0.565	0.023	0.990	0.541	-25.451	0.285	0.247
-15.0	-1.399	0.04803	-0.007	0.531	0.027	0.990	0.594	-29.135	0.283	0.245
-14.0	-1.326	0.04027	-0.009	0.504	0.031	0.990	0.649	-32.933	0.281	0.243
-13.0	-1.243	0.03415	-0.012	0.463	0.033	0.989	0.697	-36.404	0.280	0.240
-12.0	-1.152	0.02948	-0.015	0.433	0.035	0.988	0.746	-39.078	0.278	0.237
-11.0	-1.054	0.02578	-0.017	0.412	0.038	0.987	0.792	-40.882	0.278	0.234
-10.0	-0.950	0.02267	-0.020	0.399	0.044	0.986	0.835	-41.907	0.277	0.229
-9.0	-0.840	0.02030	-0.023	0.371	0.051	0.984	0.872	-41.377	0.276	0.223
-8.0	-0.724	0.02077	-0.026	0.354	0.055	0.983	0.898	-34.865	0.275	0.214
-7.0	-0.604	0.01953	-0.029	0.334	0.063	0.982	0.920	-30.916	0.275	0.202
-6.0	-0.480	0.01851	-0.032	0.309	0.075	0.980	0.937	-25.951	0.275	0.183
-5.0	-0.354	0.01773	-0.035	0.295	0.082	0.979	0.949	-19.983	0.274	0.151
-4.0	-0.226	0.01723	-0.038	0.265	0.095	0.978	0.959	-13.141	0.274	0.081
-3.0	-0.097	0.01692	-0.041	0.250	0.109	0.975	0.965	-5.754	0.274	-0.176
-2.0	0.033	0.01684	-0.045	0.225	0.123	0.970	0.971	1.935	0.274	1.620
-1.0	0.163	0.01680	-0.048	0.207	0.140	0.967	0.976	9.703	0.275	0.543
0.0	0.292	0.01701	-0.051	0.186	0.156	0.962	0.979	17.184	0.275	0.425
1.0	0.421	0.01737	-0.054	0.168	0.177	0.958	0.982	24.244	0.275	0.379
2.0	0.549	0.01572	-0.057	0.149	0.195	0.950	0.983	34.929	0.275	0.355
3.0	0.676	0.01667	-0.061	0.131	0.218	0.942	0.986	40.530	0.275	0.340
4.0	0.801	0.01774	-0.064	0.117	0.239	0.933	0.988	45.164	0.275	0.330
5.0	0.924	0.01969	-0.067	0.099	0.265	0.921	0.989	46.927	0.276	0.322
6.0	1.045	0.02104	-0.070	0.090	0.291	0.909	0.990	49.681	0.276	0.317
7.0	1.162	0.02296	-0.073	0.073	0.316	0.891	0.990	50.614	0.276	0.313
8.0	1.277	0.02484	-0.076	0.064	0.352	0.873	0.991	51.398	0.276	0.310
9.0	1.386	0.02716	-0.079	0.055	0.391	0.852	0.991	51.023	0.276	0.307
10.0	1.490	0.02994	-0.082	0.046	0.448	0.828	0.992	49.786	0.277	0.305
11.0	1.590	0.03301	-0.084	0.041	0.468	0.803	0.993	48.176	0.277	0.303
12.0	1.682	0.03648	-0.087	0.038	0.501	0.776	0.993	46.115	0.278	0.302
13.0	1.766	0.04128	-0.089	0.030	0.529	0.742	0.993	42.782	0.279	0.301
14.0	1.844	0.04645	-0.092	0.026	0.566	0.711	0.994	39.701	0.280	0.300
15.0	1.915	0.05229	-0.094	0.024	0.608	0.679	0.995	36.617	0.281	0.299
16.0	1.979	0.05872	-0.096	0.022	0.649	0.649	0.995	33.711	0.284	0.298
17.0	2.035	0.06611	-0.098	0.021	0.688	0.618	0.996	30.782	0.288	0.298
18.0	2.077	0.07528	-0.100	0.018	0.726	0.585	0.996	27.586	0.294	0.298
19.0	2.109	0.08617	-0.101	0.015	0.762	0.551	0.997	24.479	0.302	0.298
20.0	2.134	0.09815	-0.103	0.013	0.796	0.519	0.997	21.747	0.309	0.298

Name = NACA 2424
Mach = 0; Re = 1630000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.674	0.09941	0.003	0.641	0.017	0.991	0.404	-16.840	0.291	0.252
-19.0	-1.633	0.08659	0.001	0.613	0.017	0.991	0.437	-18.861	0.289	0.251
-18.0	-1.585	0.07506	-0.001	0.579	0.017	0.991	0.472	-21.120	0.287	0.250
-17.0	-1.531	0.06449	-0.003	0.556	0.018	0.991	0.511	-23.732	0.285	0.248
-16.0	-1.470	0.05479	-0.005	0.518	0.020	0.990	0.556	-26.825	0.284	0.247
-15.0	-1.403	0.04623	-0.007	0.488	0.022	0.990	0.605	-30.340	0.283	0.245
-14.0	-1.330	0.03867	-0.009	0.454	0.026	0.990	0.661	-34.377	0.282	0.243
-13.0	-1.248	0.03252	-0.012	0.423	0.031	0.990	0.716	-38.386	0.280	0.240
-12.0	-1.156	0.02778	-0.015	0.406	0.033	0.989	0.764	-41.627	0.278	0.237
-11.0	-1.057	0.02451	-0.017	0.393	0.034	0.988	0.805	-43.117	0.277	0.234
-10.0	-0.952	0.02183	-0.020	0.364	0.038	0.986	0.845	-43.615	0.277	0.229
-9.0	-0.841	0.01953	-0.023	0.350	0.045	0.985	0.880	-43.084	0.276	0.222
-8.0	-0.725	0.01776	-0.026	0.324	0.051	0.984	0.907	-40.840	0.275	0.214
-7.0	-0.604	0.01883	-0.029	0.304	0.056	0.983	0.926	-32.099	0.275	0.202
-6.0	-0.481	0.01792	-0.032	0.288	0.064	0.981	0.941	-26.816	0.275	0.183
-5.0	-0.355	0.01721	-0.035	0.261	0.076	0.980	0.953	-20.601	0.274	0.151
-4.0	-0.227	0.01664	-0.038	0.248	0.084	0.979	0.961	-13.611	0.274	0.081
-3.0	-0.097	0.01645	-0.042	0.220	0.099	0.976	0.968	-5.920	0.274	-0.176
-2.0	0.033	0.01628	-0.045	0.206	0.111	0.973	0.974	2.002	0.274	1.621
-1.0	0.163	0.01635	-0.048	0.182	0.126	0.968	0.977	9.973	0.275	0.544
0.0	0.292	0.01655	-0.051	0.166	0.143	0.964	0.980	17.668	0.275	0.425
1.0	0.421	0.01694	-0.054	0.148	0.159	0.960	0.982	24.876	0.275	0.379
2.0	0.549	0.01528	-0.057	0.130	0.179	0.952	0.985	35.937	0.275	0.355
3.0	0.676	0.01615	-0.061	0.117	0.197	0.945	0.987	41.856	0.275	0.340
4.0	0.802	0.01733	-0.064	0.099	0.219	0.936	0.989	46.246	0.276	0.330
5.0	0.925	0.01899	-0.067	0.090	0.240	0.925	0.989	48.692	0.276	0.322
6.0	1.046	0.02054	-0.070	0.073	0.264	0.912	0.990	50.908	0.276	0.317
7.0	1.164	0.02206	-0.073	0.065	0.289	0.897	0.991	52.738	0.276	0.313
8.0	1.278	0.02404	-0.076	0.055	0.315	0.880	0.991	53.184	0.276	0.310
9.0	1.388	0.02628	-0.079	0.046	0.350	0.858	0.992	52.815	0.277	0.307
10.0	1.493	0.02877	-0.082	0.041	0.383	0.837	0.993	51.913	0.277	0.305
11.0	1.594	0.03149	-0.085	0.038	0.433	0.813	0.993	50.608	0.277	0.303
12.0	1.685	0.03541	-0.087	0.030	0.462	0.783	0.993	47.582	0.278	0.302
13.0	1.770	0.03961	-0.090	0.026	0.490	0.754	0.994	44.693	0.279	0.301
14.0	1.849	0.04428	-0.092	0.023	0.517	0.723	0.994	41.741	0.280	0.300
15.0	1.921	0.04966	-0.094	0.022	0.555	0.693	0.995	38.671	0.282	0.299
16.0	1.985	0.05562	-0.096	0.021	0.591	0.663	0.996	35.698	0.284	0.298
17.0	2.040	0.06365	-0.098	0.017	0.628	0.629	0.996	32.045	0.287	0.298
18.0	2.080	0.07309	-0.100	0.014	0.668	0.593	0.997	28.461	0.295	0.298
19.0	2.115	0.08271	-0.102	0.012	0.709	0.562	0.997	25.570	0.304	0.298
20.0	2.140	0.09396	-0.103	0.011	0.750	0.532	0.997	22.780	0.310	0.298

Name = NACA 2424
Mach = 0; Re = 2030000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.679	0.09531	0.003	0.609	0.016	0.991	0.418	-17.621	0.291	0.252
-19.0	-1.638	0.08300	0.001	0.572	0.016	0.991	0.451	-19.741	0.290	0.251
-18.0	-1.590	0.07189	-0.001	0.547	0.017	0.991	0.487	-22.121	0.287	0.250
-17.0	-1.536	0.06155	-0.003	0.513	0.017	0.991	0.527	-24.951	0.285	0.248
-16.0	-1.474	0.05258	-0.005	0.480	0.018	0.990	0.569	-28.034	0.284	0.247
-15.0	-1.406	0.04463	-0.007	0.452	0.020	0.991	0.616	-31.508	0.283	0.245
-14.0	-1.332	0.03763	-0.009	0.420	0.022	0.990	0.668	-35.390	0.282	0.243
-13.0	-1.251	0.03143	-0.012	0.405	0.028	0.990	0.726	-39.803	0.280	0.240
-12.0	-1.159	0.02657	-0.015	0.388	0.031	0.990	0.777	-43.643	0.278	0.237
-11.0	-1.060	0.02359	-0.017	0.362	0.032	0.988	0.817	-44.918	0.277	0.234
-10.0	-0.954	0.02106	-0.020	0.349	0.035	0.987	0.853	-45.285	0.276	0.229
-9.0	-0.842	0.01907	-0.023	0.322	0.039	0.986	0.885	-44.162	0.276	0.222
-8.0	-0.726	0.01720	-0.026	0.303	0.049	0.985	0.912	-42.210	0.275	0.214
-7.0	-0.605	0.01603	-0.029	0.287	0.053	0.983	0.931	-37.749	0.275	0.202
-6.0	-0.481	0.01755	-0.032	0.260	0.058	0.982	0.944	-27.401	0.275	0.183
-5.0	-0.355	0.01672	-0.035	0.248	0.069	0.981	0.956	-21.215	0.274	0.151
-4.0	-0.227	0.01631	-0.038	0.220	0.079	0.979	0.963	-13.894	0.274	0.081
-3.0	-0.097	0.01606	-0.042	0.206	0.087	0.977	0.970	-6.066	0.274	-0.176
-2.0	0.033	0.01594	-0.045	0.185	0.105	0.974	0.976	2.046	0.274	1.621
-1.0	0.163	0.01601	-0.048	0.168	0.114	0.970	0.978	10.182	0.275	0.544
0.0	0.292	0.01613	-0.051	0.152	0.135	0.965	0.981	18.135	0.275	0.425
1.0	0.421	0.01419	-0.054	0.132	0.146	0.961	0.983	29.704	0.275	0.379
2.0	0.550	0.01483	-0.058	0.123	0.167	0.955	0.986	37.059	0.275	0.355
3.0	0.676	0.01591	-0.061	0.101	0.182	0.947	0.988	42.518	0.275	0.340
4.0	0.802	0.01736	-0.064	0.092	0.204	0.939	0.990	46.187	0.276	0.330
5.0	0.925	0.01866	-0.067	0.076	0.223	0.928	0.990	49.585	0.276	0.322
6.0	1.047	0.01998	-0.070	0.067	0.247	0.915	0.990	52.371	0.276	0.317
7.0	1.165	0.02146	-0.073	0.060	0.267	0.902	0.991	54.281	0.276	0.313
8.0	1.279	0.02348	-0.076	0.047	0.297	0.883	0.991	54.488	0.276	0.310
9.0	1.390	0.02548	-0.079	0.042	0.317	0.865	0.992	54.529	0.277	0.307
10.0	1.495	0.02775	-0.082	0.039	0.352	0.844	0.993	53.888	0.277	0.305
11.0	1.595	0.03092	-0.085	0.031	0.386	0.818	0.993	51.597	0.277	0.303
12.0	1.688	0.03433	-0.087	0.026	0.431	0.790	0.994	49.151	0.278	0.302
13.0	1.773	0.03820	-0.090	0.023	0.460	0.762	0.994	46.416	0.279	0.301
14.0	1.853	0.04261	-0.092	0.022	0.486	0.733	0.995	43.476	0.281	0.300
15.0	1.925	0.04769	-0.094	0.020	0.514	0.704	0.995	40.363	0.282	0.299
16.0	1.988	0.05438	-0.096	0.017	0.553	0.669	0.996	36.559	0.283	0.299
17.0	2.042	0.06217	-0.098	0.014	0.583	0.635	0.996	32.852	0.288	0.298
18.0	2.084	0.07073	-0.100	0.012	0.620	0.602	0.997	29.470	0.296	0.298
19.0	2.119	0.08004	-0.102	0.011	0.661	0.572	0.997	26.477	0.305	0.298
20.0	2.145	0.09038	-0.103	0.010	0.704	0.542	0.997	23.735	0.311	0.298

Name = NACA 2424
Mach = 0; Re = 2430000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 2; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-20.0	-1.684	0.09190	0.003	0.571	0.015	0.992	0.430	-18.326	0.292	0.252
-19.0	-1.643	0.07993	0.001	0.546	0.016	0.991	0.464	-20.555	0.289	0.251
-18.0	-1.594	0.06951	-0.001	0.512	0.016	0.991	0.497	-22.931	0.287	0.250
-17.0	-1.540	0.05945	-0.003	0.482	0.017	0.991	0.539	-25.899	0.285	0.248
-16.0	-1.478	0.05067	-0.005	0.453	0.017	0.991	0.581	-29.170	0.284	0.247
-15.0	-1.409	0.04312	-0.007	0.421	0.018	0.991	0.627	-32.686	0.282	0.245
-14.0	-1.334	0.03663	-0.010	0.405	0.020	0.990	0.676	-36.422	0.281	0.243
-13.0	-1.252	0.03094	-0.012	0.392	0.023	0.990	0.730	-40.467	0.280	0.240
-12.0	-1.162	0.02604	-0.015	0.362	0.030	0.990	0.788	-44.621	0.278	0.237
-11.0	-1.062	0.02278	-0.017	0.350	0.031	0.989	0.826	-46.607	0.277	0.234
-10.0	-0.955	0.02045	-0.020	0.324	0.033	0.988	0.861	-46.722	0.276	0.229
-9.0	-0.843	0.01862	-0.023	0.304	0.036	0.986	0.890	-45.287	0.276	0.222
-8.0	-0.727	0.01694	-0.026	0.294	0.042	0.985	0.914	-42.896	0.275	0.214
-7.0	-0.605	0.01565	-0.029	0.262	0.051	0.984	0.934	-38.690	0.275	0.202
-6.0	-0.481	0.01709	-0.032	0.249	0.055	0.983	0.946	-28.147	0.274	0.183
-5.0	-0.355	0.01655	-0.035	0.224	0.061	0.981	0.958	-21.435	0.274	0.151
-4.0	-0.227	0.01595	-0.038	0.208	0.075	0.980	0.965	-14.214	0.274	0.081
-3.0	-0.097	0.01579	-0.042	0.191	0.082	0.978	0.971	-6.169	0.274	-0.176
